Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
2,652,5,45,45,8,3,244,0.0434782608695652,108.66666666666669,1,1AC,Ladies,GKP,NDLS,Express,No_Special_Consideration,Yes,early,Child
3,1262,9,9,449,5,1,244,0.0066666666666666,126.2,0,2AC,Ladies,GKP,UMB,Express,No_Special_Consideration,No,early,Senior Citizen
5,1036,12,26,220,12,6,244,0.0226244343891402,79.6923076923077,1,1AC,Tatkal,SBC,MAS,Superfast,No_Special_Consideration,Yes,early,Child
5,831,17,4,85,5,4,244,0.0581395348837209,46.166666666666664,0,2AC,Premium Tatkal,GKP,ADI,Rajdhani,Senior Citizen,No,early,Adult
5,1822,11,21,168,4,1,244,0.029585798816568,151.83333333333334,1,Sleeper,Premium Tatkal,NDLS,BSB,Express,Senior Citizen,Yes,early,Senior Citizen
3,996,18,11,454,11,3,244,0.0065934065934065,52.421052631578945,1,Sleeper,Ladies,BSB,PNBE,Superfast,Defense Quota,Yes,early,Adult
1,193,18,42,426,9,3,244,0.0023419203747072,10.157894736842104,0,3AC,Tatkal,JHS,ASR,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,568,15,21,291,9,3,244,0.0171232876712328,35.5,1,Sleeper,General,BCT,LTT,Superfast,Senior Citizen,Yes,early,Adult
4,1777,9,22,416,10,1,244,0.0095923261390887,177.7,1,3AC,Ladies,MAS,LKO,Rajdhani,Senior Citizen,Yes,early,Adult
1,1040,15,32,468,4,4,244,0.0021321961620469,65.0,1,2AC,Premium Tatkal,KOAA,BSB,Superfast,Defense Quota,Yes,early,Adult
5,747,10,31,413,1,6,244,0.0120772946859903,67.9090909090909,0,Sleeper,General,ASR,SC,Express,Senior Citizen,No,early,Child
3,1848,8,25,199,10,4,244,0.015,205.33333333333337,1,2AC,General,NDLS,BBS,Express,Defense Quota,Yes,early,Child
2,1823,6,14,355,12,0,244,0.0056179775280898,260.42857142857144,1,3AC,Ladies,NDLS,CNB,Shatabdi,No_Special_Consideration,Yes,early,Child
3,1728,12,5,192,7,4,244,0.0155440414507772,132.92307692307693,0,1AC,Tatkal,BSB,ASR,Superfast,Senior Citizen,No,early,Child
5,1621,6,25,177,4,1,244,0.0280898876404494,231.57142857142856,0,Sleeper,General,JP,MMCT,Superfast,Defense Quota,No,early,Senior Citizen
5,422,18,15,14,9,6,244,0.3333333333333333,22.210526315789473,1,2AC,Tatkal,GKP,BCT,Rajdhani,Senior Citizen,Yes,early,Adult
1,125,16,4,186,10,6,244,0.0053475935828877,7.352941176470588,1,2AC,Tatkal,UMB,ADI,Shatabdi,Defense Quota,Yes,early,Adult
1,1257,4,12,235,10,6,244,0.0042372881355932,251.4,1,2AC,General,MAS,BCT,Rajdhani,Senior Citizen,Yes,early,Adult
5,485,9,16,336,7,3,244,0.0148367952522255,48.5,1,Sleeper,Premium Tatkal,LTT,KOAA,Superfast,No_Special_Consideration,Yes,early,Child
3,709,3,16,456,4,0,244,0.0065645514223194,177.25,0,Sleeper,Tatkal,SBC,CSMT,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
3,1128,6,6,397,12,1,244,0.007537688442211,161.14285714285714,1,1AC,General,LTT,MMCT,Express,No_Special_Consideration,Yes,early,Adult
4,814,15,27,144,9,1,244,0.0275862068965517,50.875,0,3AC,Premium Tatkal,BCT,ADI,Superfast,Defense Quota,No,early,Child
5,1443,14,25,418,2,1,244,0.0119331742243436,96.2,0,1AC,General,PNBE,UMB,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
3,1062,15,26,243,4,3,244,0.0122950819672131,66.375,0,2AC,General,ADI,MMCT,Rajdhani,Defense Quota,No,early,Child
2,558,7,10,406,6,3,244,0.0049140049140049,69.75,1,1AC,Premium Tatkal,KOAA,HWH,Superfast,Senior Citizen,Yes,early,Child
2,1035,8,23,379,11,5,244,0.0052631578947368,115.0,1,1AC,Ladies,GKP,BBS,Rajdhani,Defense Quota,Yes,early,Senior Citizen
2,729,13,8,206,10,3,244,0.0096618357487922,52.07142857142857,0,Sleeper,Premium Tatkal,ASR,CSMT,Rajdhani,Senior Citizen,No,early,Adult
5,1025,18,19,388,1,4,244,0.0128534704370179,53.94736842105263,0,1AC,Ladies,BBS,HWH,Shatabdi,Defense Quota,No,early,Adult
1,1369,18,31,348,4,6,244,0.0028653295128939,72.05263157894737,1,Sleeper,Ladies,UMB,GKP,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
1,1546,18,13,142,8,0,244,0.0069930069930069,81.36842105263158,0,3AC,Ladies,BSB,BCT,Shatabdi,No_Special_Consideration,No,early,Child
3,1933,14,29,93,10,0,244,0.0319148936170212,128.86666666666667,0,2AC,General,SC,SC,Express,Defense Quota,No,early,Child
2,1534,10,41,72,2,0,244,0.0273972602739726,139.45454545454547,1,3AC,Premium Tatkal,BCT,LKO,Rajdhani,Defense Quota,Yes,early,Senior Citizen
2,323,6,14,53,4,5,244,0.037037037037037,46.142857142857146,1,3AC,General,SC,CNB,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
2,1253,17,4,213,8,2,244,0.0093457943925233,69.61111111111111,0,2AC,Premium Tatkal,MMCT,ASR,Rajdhani,Senior Citizen,No,early,Adult
3,1234,16,18,35,11,6,244,0.0833333333333333,72.58823529411765,0,1AC,Ladies,JP,BSB,Rajdhani,Senior Citizen,No,early,Adult
5,86,16,44,80,1,1,244,0.0617283950617283,5.0588235294117645,1,3AC,Premium Tatkal,NDLS,NJP,Superfast,No_Special_Consideration,Yes,early,Child
5,675,11,30,102,6,0,244,0.0485436893203883,56.25,0,3AC,General,KOAA,MMCT,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,1032,11,11,322,7,1,244,0.0061919504643962,86.0,0,1AC,Ladies,ASR,CNB,Rajdhani,Defense Quota,No,early,Adult
2,395,17,37,451,9,3,244,0.0044247787610619,21.944444444444443,0,1AC,Ladies,JHS,LTT,Express,No_Special_Consideration,No,early,Child
1,1462,14,17,255,4,0,244,0.00390625,97.46666666666668,1,1AC,Tatkal,JU,BSB,Rajdhani,Defense Quota,Yes,early,Senior Citizen
3,1688,16,36,264,3,1,244,0.0113207547169811,99.29411764705884,1,1AC,General,BCT,MMCT,Rajdhani,Defense Quota,Yes,early,Adult
3,79,5,4,253,4,5,244,0.0118110236220472,13.166666666666666,1,Sleeper,Ladies,NDLS,NJP,Shatabdi,Defense Quota,Yes,early,Adult
5,1181,19,28,405,3,3,244,0.0123152709359605,59.05,0,Sleeper,General,SC,JU,Superfast,No_Special_Consideration,No,early,Child
5,1697,6,15,304,12,6,244,0.0163934426229508,242.42857142857144,0,Sleeper,Tatkal,JU,KOAA,Rajdhani,No_Special_Consideration,No,early,Child
1,1415,15,7,196,12,3,244,0.0050761421319796,88.4375,1,1AC,Tatkal,SBC,NJP,Superfast,Defense Quota,Yes,early,Adult
3,1300,14,10,370,8,1,244,0.0080862533692722,86.66666666666667,1,2AC,General,NDLS,NDLS,Shatabdi,Defense Quota,Yes,early,Adult
5,167,5,17,439,8,0,244,0.0113636363636363,27.833333333333332,1,Sleeper,General,LKO,SC,Rajdhani,Defense Quota,Yes,early,Child
2,1443,7,11,442,11,3,244,0.0045146726862302,180.375,0,1AC,Premium Tatkal,GKP,GKP,Rajdhani,No_Special_Consideration,No,early,Adult
3,1395,7,24,393,5,6,244,0.0076142131979695,174.375,0,2AC,Premium Tatkal,CNB,BSB,Superfast,No_Special_Consideration,No,early,Adult
3,394,16,26,462,9,0,244,0.0064794816414686,23.176470588235293,1,1AC,Ladies,SC,CNB,Shatabdi,No_Special_Consideration,Yes,early,Adult
2,812,10,6,139,3,4,244,0.0142857142857142,73.81818181818181,0,2AC,Ladies,JHS,JHS,Rajdhani,No_Special_Consideration,No,early,Child
3,490,4,3,331,4,4,244,0.0090361445783132,98.0,0,2AC,Premium Tatkal,ASR,LKO,Superfast,Defense Quota,No,early,Adult
1,1312,15,2,489,10,6,244,0.0020408163265306,82.0,0,2AC,Premium Tatkal,BBS,HWH,Shatabdi,Senior Citizen,No,early,Adult
4,1791,14,44,115,12,1,244,0.0344827586206896,119.4,0,2AC,Premium Tatkal,LKO,BSB,Rajdhani,Defense Quota,No,early,Child
1,1374,16,16,176,12,6,244,0.0056497175141242,80.82352941176471,0,2AC,Ladies,GKP,LTT,Shatabdi,Senior Citizen,No,early,Child
4,755,2,23,287,8,6,244,0.0138888888888888,251.66666666666663,1,Sleeper,Premium Tatkal,BCT,UMB,Express,Defense Quota,Yes,early,Senior Citizen
3,1731,2,4,397,5,2,244,0.007537688442211,577.0,1,2AC,Ladies,NDLS,MMCT,Superfast,Senior Citizen,Yes,early,Adult
1,1185,5,42,237,2,6,244,0.0042016806722689,197.5,0,3AC,General,ASR,JP,Express,Defense Quota,No,early,Adult
1,564,13,19,233,6,0,244,0.0042735042735042,40.285714285714285,0,2AC,Ladies,ADI,SC,Rajdhani,Defense Quota,No,early,Senior Citizen
5,465,19,7,81,9,5,244,0.0609756097560975,23.25,0,Sleeper,Ladies,UMB,KOAA,Superfast,No_Special_Consideration,No,early,Senior Citizen
1,1031,18,38,399,9,1,244,0.0025,54.26315789473684,0,Sleeper,Ladies,ASR,KOAA,Rajdhani,Defense Quota,No,early,Senior Citizen
2,1365,9,18,426,11,3,244,0.0046838407494145,136.5,0,3AC,Tatkal,KOAA,UMB,Shatabdi,Senior Citizen,No,early,Senior Citizen
3,398,14,43,154,2,4,244,0.0193548387096774,26.533333333333335,1,2AC,General,SBC,CSMT,Superfast,Defense Quota,Yes,early,Senior Citizen
4,528,17,47,437,3,4,244,0.0091324200913242,29.333333333333332,1,3AC,General,CNB,JP,Rajdhani,Defense Quota,Yes,early,Child
3,1884,10,32,1,7,4,244,1.5,171.27272727272728,1,2AC,Tatkal,LKO,MAS,Shatabdi,No_Special_Consideration,Yes,early,Child
1,1777,5,7,322,3,1,244,0.0030959752321981,296.1666666666667,1,Sleeper,Tatkal,PNBE,BBS,Superfast,Senior Citizen,Yes,early,Adult
3,403,13,29,34,1,1,244,0.0857142857142857,28.785714285714285,1,2AC,Premium Tatkal,KOAA,JHS,Shatabdi,Senior Citizen,Yes,early,Child
4,1782,12,41,208,9,2,244,0.0191387559808612,137.07692307692307,1,1AC,Ladies,BSB,JP,Superfast,Senior Citizen,Yes,early,Adult
1,1650,2,9,244,8,4,244,0.0040816326530612,550.0,0,3AC,Ladies,LTT,KOAA,Superfast,No_Special_Consideration,No,early,Senior Citizen
3,372,3,10,495,6,6,244,0.0060483870967741,93.0,1,3AC,Ladies,NDLS,SC,Rajdhani,Defense Quota,Yes,early,Child
3,576,3,27,312,8,4,244,0.0095846645367412,144.0,0,Sleeper,General,CNB,CNB,Shatabdi,No_Special_Consideration,No,early,Adult
1,1530,13,4,314,6,5,244,0.0031746031746031,109.28571428571428,0,1AC,General,NJP,KOAA,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
3,1597,13,11,179,6,4,244,0.0166666666666666,114.07142857142856,1,2AC,General,KOAA,NJP,Express,Defense Quota,Yes,early,Child
3,1790,17,16,280,3,3,244,0.0106761565836298,99.44444444444444,1,1AC,Premium Tatkal,NDLS,MAS,Express,Defense Quota,Yes,early,Adult
2,1788,2,27,351,3,0,244,0.0056818181818181,596.0,0,2AC,Ladies,HWH,GKP,Express,No_Special_Consideration,No,early,Child
3,476,6,14,209,12,6,244,0.0142857142857142,68.0,1,2AC,General,JU,LKO,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
1,1176,7,8,362,6,6,244,0.0027548209366391,147.0,1,1AC,Premium Tatkal,BCT,ADI,Rajdhani,Defense Quota,Yes,early,Adult
5,253,12,33,462,2,3,244,0.0107991360691144,19.46153846153846,0,1AC,Ladies,SBC,LKO,Shatabdi,Senior Citizen,No,early,Senior Citizen
4,1206,12,16,407,3,3,244,0.0098039215686274,92.76923076923076,1,1AC,Premium Tatkal,HWH,ASR,Express,Defense Quota,Yes,early,Child
5,1388,13,10,282,12,5,244,0.0176678445229682,99.14285714285714,0,1AC,General,JHS,UMB,Rajdhani,Senior Citizen,No,early,Senior Citizen
1,1974,19,35,310,4,6,244,0.0032154340836012,98.7,1,1AC,Ladies,HWH,JP,Shatabdi,No_Special_Consideration,Yes,early,Adult
2,1075,13,23,465,8,3,244,0.0042918454935622,76.78571428571429,0,3AC,Premium Tatkal,LTT,LKO,Rajdhani,Senior Citizen,No,early,Senior Citizen
1,442,13,11,203,3,3,244,0.0049019607843137,31.571428571428573,0,Sleeper,Ladies,BSB,KOAA,Express,Defense Quota,No,early,Senior Citizen
1,886,6,43,310,1,0,244,0.0032154340836012,126.57142857142856,1,Sleeper,Ladies,CSMT,BSB,Shatabdi,Defense Quota,Yes,early,Child
2,293,8,12,195,7,2,244,0.010204081632653,32.55555555555556,1,Sleeper,Premium Tatkal,BSB,MMCT,Superfast,No_Special_Consideration,Yes,early,Child
2,1672,6,9,200,12,1,244,0.0099502487562189,238.8571428571429,0,3AC,Premium Tatkal,LTT,CNB,Superfast,Defense Quota,No,early,Child
5,1044,10,14,124,10,6,244,0.04,94.9090909090909,1,1AC,Premium Tatkal,KOAA,SC,Express,Defense Quota,Yes,early,Child
4,1445,3,29,325,3,2,244,0.0122699386503067,361.25,0,1AC,Premium Tatkal,JU,SC,Rajdhani,Senior Citizen,No,early,Adult
1,213,17,40,392,3,5,244,0.0025445292620865,11.833333333333334,1,Sleeper,Tatkal,MAS,MMCT,Superfast,Defense Quota,Yes,early,Child
1,1633,18,24,493,4,0,244,0.0020242914979757,85.94736842105263,1,2AC,General,SC,CNB,Rajdhani,Defense Quota,Yes,early,Adult
4,100,17,7,429,9,5,244,0.0093023255813953,5.555555555555555,0,2AC,Tatkal,LKO,MAS,Express,No_Special_Consideration,No,early,Senior Citizen
3,1351,17,44,347,11,6,244,0.0086206896551724,75.05555555555556,1,Sleeper,Ladies,JU,SC,Shatabdi,No_Special_Consideration,Yes,early,Adult
4,1686,6,31,267,8,3,244,0.0149253731343283,240.8571428571429,1,Sleeper,Tatkal,MAS,UMB,Shatabdi,Defense Quota,Yes,early,Senior Citizen
2,362,19,19,431,5,5,244,0.0046296296296296,18.1,1,3AC,Premium Tatkal,CNB,SC,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
4,1104,8,15,156,9,3,244,0.0254777070063694,122.66666666666669,0,3AC,Tatkal,PNBE,GKP,Shatabdi,Senior Citizen,No,early,Senior Citizen
3,1350,8,47,121,1,6,244,0.0245901639344262,150.0,0,1AC,General,HWH,JP,Shatabdi,Senior Citizen,No,early,Child
1,1456,7,29,49,6,6,244,0.02,182.0,0,2AC,Premium Tatkal,SBC,LTT,Shatabdi,No_Special_Consideration,No,early,Adult
4,920,16,10,83,5,1,244,0.0476190476190476,54.11764705882353,1,2AC,Premium Tatkal,CSMT,HWH,Express,Senior Citizen,Yes,early,Senior Citizen
4,745,3,19,448,11,3,244,0.0089086859688195,186.25,1,2AC,Ladies,GKP,JU,Rajdhani,Defense Quota,Yes,early,Adult
2,1701,11,37,358,4,1,244,0.0055710306406685,141.75,1,2AC,Ladies,KOAA,NJP,Rajdhani,No_Special_Consideration,Yes,early,Adult
2,168,13,44,241,2,0,244,0.0082644628099173,12.0,0,3AC,Ladies,CSMT,MAS,Express,Senior Citizen,No,early,Senior Citizen
5,822,14,19,83,7,6,244,0.0595238095238095,54.8,0,Sleeper,Tatkal,HWH,SBC,Rajdhani,No_Special_Consideration,No,early,Child
4,97,5,9,310,7,2,244,0.0128617363344051,16.166666666666668,0,Sleeper,General,MAS,LTT,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
3,1875,8,2,59,1,4,244,0.05,208.33333333333337,1,Sleeper,General,SC,ASR,Rajdhani,No_Special_Consideration,Yes,early,Child
3,210,16,11,327,7,1,244,0.0091463414634146,12.352941176470589,0,1AC,Ladies,SBC,LTT,Shatabdi,Senior Citizen,No,early,Senior Citizen
1,1891,3,11,476,2,1,244,0.0020964360587002,472.75,0,1AC,Tatkal,MMCT,GKP,Rajdhani,Senior Citizen,No,early,Senior Citizen
4,1623,14,22,477,2,3,244,0.00836820083682,108.2,0,Sleeper,Ladies,LKO,LTT,Express,Defense Quota,No,early,Senior Citizen
1,497,15,10,460,10,6,244,0.0021691973969631,31.0625,1,2AC,Premium Tatkal,JP,ADI,Rajdhani,Defense Quota,Yes,early,Senior Citizen
4,1653,13,17,183,1,6,244,0.0217391304347826,118.07142857142856,0,1AC,Tatkal,BSB,NDLS,Shatabdi,Senior Citizen,No,early,Adult
5,1056,9,16,167,7,0,244,0.0297619047619047,105.6,0,2AC,Ladies,GKP,CSMT,Shatabdi,Defense Quota,No,early,Child
3,1105,5,39,172,7,3,244,0.0173410404624277,184.16666666666663,1,Sleeper,General,UMB,LKO,Shatabdi,No_Special_Consideration,Yes,early,Adult
3,808,6,9,356,6,5,244,0.0084033613445378,115.42857142857144,0,3AC,Tatkal,CSMT,MAS,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
1,706,15,3,349,6,2,244,0.0028571428571428,44.125,1,1AC,Ladies,HWH,GKP,Rajdhani,Senior Citizen,Yes,early,Child
5,194,14,17,44,3,4,244,0.1111111111111111,12.933333333333334,1,2AC,Ladies,JP,LTT,Shatabdi,Senior Citizen,Yes,early,Child
1,307,17,45,166,11,4,244,0.0059880239520958,17.055555555555557,1,Sleeper,Ladies,UMB,PNBE,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
5,1805,2,25,27,9,6,244,0.1785714285714285,601.6666666666666,1,Sleeper,General,BSB,BBS,Superfast,Defense Quota,Yes,early,Child
3,667,12,45,208,5,4,244,0.0143540669856459,51.30769230769231,0,2AC,General,BSB,PNBE,Superfast,No_Special_Consideration,No,early,Child
4,189,12,18,182,9,4,244,0.0218579234972677,14.538461538461538,0,Sleeper,Ladies,BBS,SC,Rajdhani,Defense Quota,No,early,Child
2,1815,2,8,196,6,5,244,0.0101522842639593,605.0,0,3AC,Tatkal,BSB,LTT,Superfast,Defense Quota,No,early,Adult
1,447,6,26,276,12,5,244,0.003610108303249,63.857142857142854,1,Sleeper,Ladies,ASR,BCT,Express,Defense Quota,Yes,early,Senior Citizen
2,1753,7,19,349,12,1,244,0.0057142857142857,219.125,1,1AC,Premium Tatkal,MMCT,KOAA,Rajdhani,Defense Quota,Yes,early,Adult
3,1533,19,30,164,11,2,244,0.0181818181818181,76.65,1,2AC,Ladies,UMB,SC,Rajdhani,No_Special_Consideration,Yes,early,Adult
2,1573,6,46,440,4,5,244,0.0045351473922902,224.71428571428572,0,Sleeper,General,JHS,BSB,Express,Senior Citizen,No,early,Adult
1,283,5,19,59,1,0,244,0.0166666666666666,47.166666666666664,1,3AC,Ladies,NJP,KOAA,Rajdhani,Senior Citizen,Yes,early,Child
5,1463,15,17,140,10,4,244,0.0354609929078014,91.4375,0,1AC,Tatkal,SBC,BBS,Shatabdi,Defense Quota,No,early,Senior Citizen
1,166,7,13,416,6,5,244,0.0023980815347721,20.75,1,2AC,Ladies,JP,JHS,Superfast,Defense Quota,Yes,early,Child
3,1030,19,40,114,2,5,244,0.0260869565217391,51.5,1,3AC,Ladies,JU,KOAA,Shatabdi,Defense Quota,Yes,early,Senior Citizen
2,882,19,35,402,1,0,244,0.0049627791563275,44.1,0,1AC,General,JP,ADI,Express,Senior Citizen,No,early,Adult
2,585,7,30,326,8,0,244,0.0061162079510703,73.125,0,2AC,Premium Tatkal,NJP,BBS,Express,Senior Citizen,No,early,Senior Citizen
4,1998,14,40,488,3,2,244,0.0081799591002045,133.2,1,3AC,Ladies,ADI,PNBE,Rajdhani,Defense Quota,Yes,early,Adult
2,1115,14,40,115,9,6,244,0.0172413793103448,74.33333333333333,0,Sleeper,Ladies,JU,NDLS,Rajdhani,No_Special_Consideration,No,early,Child
5,1112,13,33,362,12,3,244,0.0137741046831955,79.42857142857143,0,2AC,General,JHS,CSMT,Superfast,No_Special_Consideration,No,early,Senior Citizen
5,813,8,23,99,10,3,244,0.05,90.33333333333331,1,3AC,General,MMCT,NJP,Rajdhani,Senior Citizen,Yes,early,Child
5,343,17,35,20,4,3,244,0.238095238095238,19.055555555555557,0,1AC,Ladies,NJP,KOAA,Superfast,Defense Quota,No,early,Adult
1,1411,3,25,243,10,2,244,0.0040983606557377,352.75,1,Sleeper,Premium Tatkal,HWH,KOAA,Express,Defense Quota,Yes,early,Child
2,682,18,18,293,5,1,244,0.0068027210884353,35.89473684210526,1,1AC,Ladies,BSB,ASR,Shatabdi,Defense Quota,Yes,early,Senior Citizen
1,288,11,18,236,2,5,244,0.0042194092827004,24.0,0,Sleeper,Premium Tatkal,MAS,BCT,Superfast,Senior Citizen,No,early,Adult
4,1787,14,2,343,12,4,244,0.0116279069767441,119.13333333333334,1,Sleeper,General,LTT,ASR,Express,Defense Quota,Yes,early,Adult
1,1705,3,37,464,12,2,244,0.0021505376344086,426.25,0,2AC,General,MAS,KOAA,Superfast,No_Special_Consideration,No,early,Senior Citizen
4,1399,16,17,99,12,3,244,0.04,82.29411764705883,1,3AC,Ladies,BSB,HWH,Rajdhani,Defense Quota,Yes,early,Adult
2,309,16,6,6,3,3,244,0.2857142857142857,18.176470588235293,1,3AC,Tatkal,BCT,JHS,Rajdhani,Defense Quota,Yes,early,Adult
1,726,17,22,147,9,2,244,0.0067567567567567,40.333333333333336,1,Sleeper,Ladies,NDLS,GKP,Superfast,Senior Citizen,Yes,early,Adult
4,1032,11,2,295,9,3,244,0.0135135135135135,86.0,0,1AC,Ladies,CSMT,BSB,Rajdhani,No_Special_Consideration,No,early,Child
2,479,4,18,303,10,5,244,0.006578947368421,95.8,1,Sleeper,Ladies,PNBE,CNB,Shatabdi,Senior Citizen,Yes,early,Child
5,313,9,45,236,5,6,244,0.0210970464135021,31.3,1,Sleeper,Ladies,JHS,BBS,Shatabdi,No_Special_Consideration,Yes,early,Child
1,1003,18,16,436,4,6,244,0.0022883295194508,52.78947368421053,0,1AC,General,CNB,GKP,Superfast,Defense Quota,No,early,Adult
2,583,17,39,453,3,3,244,0.0044052863436123,32.388888888888886,0,Sleeper,Tatkal,JP,MMCT,Rajdhani,No_Special_Consideration,No,early,Adult
3,1336,15,28,5,3,2,244,0.5,83.5,0,1AC,Tatkal,ASR,BCT,Shatabdi,Senior Citizen,No,early,Senior Citizen
2,822,13,38,371,3,5,244,0.0053763440860215,58.714285714285715,1,Sleeper,Tatkal,CNB,CSMT,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
4,1860,5,45,174,9,1,244,0.0228571428571428,310.0,1,Sleeper,Ladies,NDLS,SC,Superfast,Senior Citizen,Yes,early,Adult
5,1108,17,18,16,8,3,244,0.2941176470588235,61.55555555555556,1,3AC,Premium Tatkal,ADI,MAS,Express,No_Special_Consideration,Yes,early,Adult
3,987,6,38,338,6,5,244,0.0088495575221238,141.0,0,2AC,Ladies,JP,SC,Superfast,Defense Quota,No,early,Child
1,838,13,5,350,1,6,244,0.0028490028490028,59.857142857142854,1,1AC,Premium Tatkal,BCT,GKP,Express,Senior Citizen,Yes,early,Adult
3,1006,2,46,0,11,0,244,3.0,335.3333333333333,1,1AC,Tatkal,JU,BSB,Superfast,Senior Citizen,Yes,early,Senior Citizen
1,282,17,19,441,11,5,244,0.002262443438914,15.666666666666666,1,Sleeper,General,CNB,NJP,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,194,17,6,33,3,6,244,0.088235294117647,10.77777777777778,1,2AC,Premium Tatkal,ASR,CSMT,Shatabdi,Defense Quota,Yes,early,Adult
5,966,8,32,276,1,0,244,0.0180505415162454,107.33333333333331,0,2AC,General,NDLS,GKP,Express,Senior Citizen,No,early,Adult
1,1528,9,16,322,1,6,244,0.0030959752321981,152.8,0,3AC,Tatkal,ASR,MMCT,Express,Defense Quota,No,early,Child
1,722,19,16,249,7,1,244,0.004,36.1,1,3AC,Premium Tatkal,NJP,LTT,Shatabdi,Senior Citizen,Yes,early,Adult
5,1756,7,42,370,6,3,244,0.013477088948787,219.5,0,2AC,General,ADI,KOAA,Express,Defense Quota,No,early,Adult
5,1673,6,30,349,4,3,244,0.0142857142857142,239.0,1,2AC,Premium Tatkal,KOAA,CNB,Express,Defense Quota,Yes,early,Child
2,1452,15,37,307,7,1,244,0.0064935064935064,90.75,1,Sleeper,General,PNBE,KOAA,Express,Defense Quota,Yes,early,Child
1,694,7,37,326,5,4,244,0.0030581039755351,86.75,1,1AC,Ladies,NDLS,NJP,Superfast,No_Special_Consideration,Yes,early,Adult
3,1180,17,32,93,5,2,244,0.0319148936170212,65.55555555555556,0,1AC,Ladies,UMB,CNB,Shatabdi,No_Special_Consideration,No,early,Child
1,753,18,32,145,1,1,244,0.0068493150684931,39.63157894736842,0,2AC,Tatkal,BSB,HWH,Shatabdi,Defense Quota,No,early,Child
5,1207,8,24,382,11,0,244,0.0130548302872062,134.11111111111111,0,1AC,General,HWH,MMCT,Rajdhani,Defense Quota,No,early,Senior Citizen
3,603,2,26,156,6,6,244,0.019108280254777,201.0,1,1AC,Tatkal,SBC,KOAA,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
2,69,19,11,241,8,6,244,0.0082644628099173,3.45,1,1AC,General,MMCT,JU,Express,Senior Citizen,Yes,early,Child
3,851,17,14,411,6,5,244,0.0072815533980582,47.27777777777778,1,2AC,Premium Tatkal,MMCT,HWH,Shatabdi,Senior Citizen,Yes,early,Adult
3,111,6,27,3,6,6,244,0.75,15.857142857142858,1,Sleeper,Ladies,MAS,ASR,Express,No_Special_Consideration,Yes,early,Adult
3,229,7,20,397,3,4,244,0.007537688442211,28.625,1,2AC,General,LKO,GKP,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
5,581,7,32,147,1,5,244,0.0337837837837837,72.625,0,2AC,General,BBS,BSB,Superfast,No_Special_Consideration,No,early,Senior Citizen
5,1208,5,39,141,8,0,244,0.0352112676056338,201.33333333333337,1,3AC,General,UMB,PNBE,Superfast,Senior Citizen,Yes,early,Child
4,1385,13,38,235,8,3,244,0.0169491525423728,98.92857142857144,0,2AC,Ladies,LTT,SBC,Superfast,Senior Citizen,No,early,Adult
1,1074,10,22,70,10,3,244,0.0140845070422535,97.63636363636364,0,2AC,General,CSMT,MMCT,Superfast,No_Special_Consideration,No,early,Child
1,1910,13,30,62,9,4,244,0.0158730158730158,136.42857142857142,0,3AC,General,GKP,BSB,Shatabdi,Senior Citizen,No,early,Senior Citizen
4,350,8,14,472,10,6,244,0.0084566596194503,38.888888888888886,0,1AC,Premium Tatkal,NDLS,HWH,Express,No_Special_Consideration,No,early,Child
4,304,10,31,108,6,1,244,0.036697247706422,27.636363636363637,0,Sleeper,Premium Tatkal,JU,PNBE,Express,No_Special_Consideration,No,early,Senior Citizen
